,Ti47_MT102,Ti48_MT102,Ti49_MT102
113,0.65191650390625,0.61138916015625,0.53082275390625
114,0.40191650390625,0.36138916015625,0.78082275390625
115,0.90191650390625,0.86138916015625,0.28082275390625
116,0.02691650390625,0.48638916015625,0.65582275390625
117,0.52691650390625,0.98638916015625,0.15582275390625
118,0.27691650390625,0.23638916015625,0.40582275390625
119,0.77691650390625,0.73638916015625,0.90582275390625
120,0.58941650390625,0.17388916015625,0.84332275390625
121,0.08941650390625,0.67388916015625,0.34332275390625
122,0.83941650390625,0.42388916015625,0.09332275390625
123,0.33941650390625,0.92388916015625,0.59332275390625
124,0.71441650390625,0.29888916015625,0.46832275390625
125,0.21441650390625,0.79888916015625,0.96832275390625
126,0.96441650390625,0.04888916015625,0.71832275390625
127,0.46441650390625,0.54888916015625,0.21832275390625
128,0.87066650390625,0.83013916015625,0.37457275390625
129,0.37066650390625,0.33013916015625,0.87457275390625
130,0.62066650390625,0.58013916015625,0.62457275390625
131,0.12066650390625,0.08013916015625,0.12457275390625
132,0.99566650390625,0.70513916015625,0.99957275390625
133,0.49566650390625,0.20513916015625,0.49957275390625
134,0.74566650390625,0.95513916015625,0.24957275390625
135,0.24566650390625,0.45513916015625,0.74957275390625
136,0.43316650390625,0.89263916015625,0.56207275390625
137,0.93316650390625,0.39263916015625,0.06207275390625
138,0.18316650390625,0.64263916015625,0.31207275390625
139,0.68316650390625,0.14263916015625,0.81207275390625
140,0.30816650390625,0.51763916015625,0.18707275390625
141,0.80816650390625,0.01763916015625,0.68707275390625
142,0.05816650390625,0.76763916015625,0.93707275390625
143,0.55816650390625,0.26763916015625,0.43707275390625
144,0.98004150390625,0.22076416015625,0.57769775390625
145,0.48004150390625,0.72076416015625,0.07769775390625
146,0.73004150390625,0.47076416015625,0.32769775390625
147,0.23004150390625,0.97076416015625,0.82769775390625
148,0.85504150390625,0.34576416015625,0.20269775390625
149,0.35504150390625,0.84576416015625,0.70269775390625
150,0.60504150390625,0.09576416015625,0.95269775390625
151,0.10504150390625,0.59576416015625,0.45269775390625
152,0.29254150390625,0.03326416015625,0.26519775390625
153,0.79254150390625,0.53326416015625,0.76519775390625
154,0.04254150390625,0.28326416015625,0.51519775390625
155,0.54254150390625,0.78326416015625,0.01519775390625
156,0.41754150390625,0.40826416015625,0.89019775390625
157,0.91754150390625,0.90826416015625,0.39019775390625
158,0.16754150390625,0.15826416015625,0.14019775390625
159,0.66754150390625,0.65826416015625,0.64019775390625
160,0.01129150390625,0.93951416015625,0.79644775390625
161,0.51129150390625,0.43951416015625,0.29644775390625
162,0.26129150390625,0.68951416015625,0.04644775390625
163,0.76129150390625,0.18951416015625,0.54644775390625
164,0.13629150390625,0.56451416015625,0.42144775390625
165,0.63629150390625,0.06451416015625,0.92144775390625
166,0.38629150390625,0.81451416015625,0.67144775390625
167,0.88629150390625,0.31451416015625,0.17144775390625
168,0.69879150390625,0.75201416015625,0.10894775390625
169,0.19879150390625,0.25201416015625,0.60894775390625
170,0.94879150390625,0.50201416015625,0.85894775390625
171,0.44879150390625,0.00201416015625,0.35894775390625
172,0.57379150390625,0.62701416015625,0.73394775390625
173,0.07379150390625,0.12701416015625,0.23394775390625
174,0.82379150390625,0.87701416015625,0.48394775390625
175,0.32379150390625,0.37701416015625,0.98394775390625
176,0.36285400390625,0.29107666015625,0.22613525390625
177,0.86285400390625,0.79107666015625,0.72613525390625
178,0.11285400390625,0.04107666015625,0.97613525390625
179,0.61285400390625,0.54107666015625,0.47613525390625
180,0.48785400390625,0.16607666015625,0.60113525390625
181,0.98785400390625,0.66607666015625,0.10113525390625
182,0.23785400390625,0.41607666015625,0.35113525390625
183,0.73785400390625,0.91607666015625,0.85113525390625
184,0.92535400390625,0.47857666015625,0.91363525390625
185,0.42535400390625,0.97857666015625,0.41363525390625
186,0.67535400390625,0.22857666015625,0.16363525390625
187,0.17535400390625,0.72857666015625,0.66363525390625
188,0.80035400390625,0.10357666015625,0.28863525390625
189,0.30035400390625,0.60357666015625,0.78863525390625
190,0.55035400390625,0.35357666015625,0.53863525390625
191,0.05035400390625,0.85357666015625,0.03863525390625
192,0.64410400390625,0.50982666015625,0.38238525390625
193,0.14410400390625,0.00982666015625,0.88238525390625
194,0.89410400390625,0.75982666015625,0.63238525390625
195,0.39410400390625,0.25982666015625,0.13238525390625
196,0.51910400390625,0.88482666015625,0.75738525390625
197,0.01910400390625,0.38482666015625,0.25738525390625
198,0.76910400390625,0.63482666015625,0.00738525390625
199,0.26910400390625,0.13482666015625,0.50738525390625
200,0.08160400390625,0.69732666015625,0.69488525390625
201,0.58160400390625,0.19732666015625,0.19488525390625
202,0.33160400390625,0.94732666015625,0.44488525390625
203,0.83160400390625,0.44732666015625,0.94488525390625
204,0.20660400390625,0.82232666015625,0.06988525390625
205,0.70660400390625,0.32232666015625,0.56988525390625
206,0.45660400390625,0.57232666015625,0.81988525390625
207,0.95660400390625,0.07232666015625,0.31988525390625
208,0.50347900390625,0.43170166015625,0.67926025390625
209,0.00347900390625,0.93170166015625,0.17926025390625
210,0.75347900390625,0.18170166015625,0.42926025390625
211,0.25347900390625,0.68170166015625,0.92926025390625
212,0.62847900390625,0.05670166015625,0.05426025390625
213,0.12847900390625,0.55670166015625,0.55426025390625
214,0.87847900390625,0.30670166015625,0.80426025390625
215,0.37847900390625,0.80670166015625,0.30426025390625
216,0.19097900390625,0.36920166015625,0.49176025390625
217,0.69097900390625,0.86920166015625,0.99176025390625
218,0.44097900390625,0.11920166015625,0.74176025390625
219,0.94097900390625,0.61920166015625,0.24176025390625
220,0.06597900390625,0.24420166015625,0.86676025390625
221,0.56597900390625,0.74420166015625,0.36676025390625
222,0.31597900390625,0.49420166015625,0.11676025390625
223,0.81597900390625,0.99420166015625,0.61676025390625
224,0.47222900390625,0.65045166015625,0.96051025390625
225,0.97222900390625,0.15045166015625,0.46051025390625
226,0.22222900390625,0.90045166015625,0.21051025390625
227,0.72222900390625,0.40045166015625,0.71051025390625
228,0.34722900390625,0.77545166015625,0.33551025390625
229,0.84722900390625,0.27545166015625,0.83551025390625
230,0.09722900390625,0.52545166015625,0.58551025390625
231,0.59722900390625,0.02545166015625,0.08551025390625
232,0.78472900390625,0.58795166015625,0.14801025390625
233,0.28472900390625,0.08795166015625,0.64801025390625
234,0.53472900390625,0.83795166015625,0.89801025390625
235,0.03472900390625,0.33795166015625,0.39801025390625
236,0.90972900390625,0.96295166015625,0.52301025390625
237,0.40972900390625,0.46295166015625,0.02301025390625
238,0.65972900390625,0.71295166015625,0.27301025390625
239,0.15972900390625,0.21295166015625,0.77301025390625
240,0.62286376953125,0.79327392578125,0.58038330078125
241,0.12286376953125,0.29327392578125,0.08038330078125
242,0.87286376953125,0.54327392578125,0.33038330078125
243,0.37286376953125,0.04327392578125,0.83038330078125
244,0.74786376953125,0.66827392578125,0.20538330078125
245,0.24786376953125,0.16827392578125,0.70538330078125
246,0.99786376953125,0.91827392578125,0.95538330078125
247,0.49786376953125,0.41827392578125,0.45538330078125
248,0.18536376953125,0.98077392578125,0.26788330078125
249,0.68536376953125,0.48077392578125,0.76788330078125
250,0.43536376953125,0.73077392578125,0.51788330078125
251,0.93536376953125,0.23077392578125,0.01788330078125
252,0.06036376953125,0.60577392578125,0.89288330078125
253,0.56036376953125,0.10577392578125,0.39288330078125
254,0.31036376953125,0.85577392578125,0.14288330078125
255,0.81036376953125,0.35577392578125,0.64288330078125
256,0.40411376953125,0.01202392578125,0.79913330078125
257,0.90411376953125,0.51202392578125,0.29913330078125
258,0.15411376953125,0.26202392578125,0.04913330078125
259,0.65411376953125,0.76202392578125,0.54913330078125
260,0.27911376953125,0.38702392578125,0.42413330078125
261,0.77911376953125,0.88702392578125,0.92413330078125
262,0.02911376953125,0.13702392578125,0.67413330078125
263,0.52911376953125,0.63702392578125,0.17413330078125
264,0.84161376953125,0.19952392578125,0.11163330078125
265,0.34161376953125,0.69952392578125,0.61163330078125
266,0.59161376953125,0.44952392578125,0.86163330078125
267,0.09161376953125,0.94952392578125,0.36163330078125
268,0.96661376953125,0.32452392578125,0.73663330078125
269,0.46661376953125,0.82452392578125,0.23663330078125
270,0.71661376953125,0.07452392578125,0.48663330078125
271,0.21661376953125,0.57452392578125,0.98663330078125
272,0.26348876953125,0.93389892578125,0.00225830078125
273,0.76348876953125,0.43389892578125,0.50225830078125
274,0.01348876953125,0.68389892578125,0.75225830078125
275,0.51348876953125,0.18389892578125,0.25225830078125
276,0.38848876953125,0.55889892578125,0.62725830078125
277,0.88848876953125,0.05889892578125,0.12725830078125
278,0.13848876953125,0.80889892578125,0.37725830078125
279,0.63848876953125,0.30889892578125,0.87725830078125
280,0.95098876953125,0.87139892578125,0.81475830078125
281,0.45098876953125,0.37139892578125,0.31475830078125
282,0.70098876953125,0.62139892578125,0.06475830078125
283,0.20098876953125,0.12139892578125,0.56475830078125
284,0.82598876953125,0.74639892578125,0.43975830078125
285,0.32598876953125,0.24639892578125,0.93975830078125
286,0.57598876953125,0.99639892578125,0.68975830078125
287,0.07598876953125,0.49639892578125,0.18975830078125
288,0.73223876953125,0.15264892578125,0.34600830078125
289,0.23223876953125,0.65264892578125,0.84600830078125
290,0.98223876953125,0.40264892578125,0.59600830078125
291,0.48223876953125,0.90264892578125,0.09600830078125
292,0.60723876953125,0.27764892578125,0.97100830078125
293,0.10723876953125,0.77764892578125,0.47100830078125
294,0.85723876953125,0.02764892578125,0.22100830078125
295,0.35723876953125,0.52764892578125,0.72100830078125
296,0.04473876953125,0.09014892578125,0.53350830078125
297,0.54473876953125,0.59014892578125,0.03350830078125
298,0.29473876953125,0.34014892578125,0.28350830078125
299,0.79473876953125,0.84014892578125,0.78350830078125
300,0.16973876953125,0.46514892578125,0.15850830078125
301,0.66973876953125,0.96514892578125,0.65850830078125
302,0.41973876953125,0.21514892578125,0.90850830078125
303,0.91973876953125,0.71514892578125,0.40850830078125
304,0.89630126953125,0.61358642578125,0.66632080078125
305,0.39630126953125,0.11358642578125,0.16632080078125
306,0.64630126953125,0.86358642578125,0.41632080078125
307,0.14630126953125,0.36358642578125,0.91632080078125
308,0.77130126953125,0.98858642578125,0.04132080078125
309,0.27130126953125,0.48858642578125,0.54132080078125
310,0.52130126953125,0.73858642578125,0.79132080078125
311,0.02130126953125,0.23858642578125,0.29132080078125
312,0.33380126953125,0.67608642578125,0.47882080078125
313,0.83380126953125,0.17608642578125,0.97882080078125
314,0.08380126953125,0.92608642578125,0.72882080078125
315,0.58380126953125,0.42608642578125,0.22882080078125
316,0.45880126953125,0.80108642578125,0.85382080078125
317,0.95880126953125,0.30108642578125,0.35382080078125
318,0.20880126953125,0.55108642578125,0.10382080078125
319,0.70880126953125,0.05108642578125,0.60382080078125
320,0.11505126953125,0.33233642578125,0.94757080078125
321,0.61505126953125,0.83233642578125,0.44757080078125
322,0.36505126953125,0.08233642578125,0.19757080078125
323,0.86505126953125,0.58233642578125,0.69757080078125
324,0.24005126953125,0.20733642578125,0.32257080078125
325,0.74005126953125,0.70733642578125,0.82257080078125
326,0.49005126953125,0.45733642578125,0.57257080078125
327,0.99005126953125,0.95733642578125,0.07257080078125
328,0.67755126953125,0.39483642578125,0.13507080078125
329,0.17755126953125,0.89483642578125,0.63507080078125
330,0.92755126953125,0.14483642578125,0.88507080078125
331,0.42755126953125,0.64483642578125,0.38507080078125
332,0.55255126953125,0.01983642578125,0.51007080078125
333,0.05255126953125,0.51983642578125,0.01007080078125
334,0.80255126953125,0.26983642578125,0.26007080078125
335,0.30255126953125,0.76983642578125,0.76007080078125
336,0.22442626953125,0.72296142578125,0.24444580078125
337,0.72442626953125,0.22296142578125,0.74444580078125
338,0.47442626953125,0.97296142578125,0.99444580078125
339,0.97442626953125,0.47296142578125,0.49444580078125
340,0.09942626953125,0.84796142578125,0.61944580078125
341,0.59942626953125,0.34796142578125,0.11944580078125
342,0.34942626953125,0.59796142578125,0.36944580078125
343,0.84942626953125,0.09796142578125,0.86944580078125
344,0.53692626953125,0.53546142578125,0.93194580078125
345,0.03692626953125,0.03546142578125,0.43194580078125
346,0.78692626953125,0.78546142578125,0.18194580078125
347,0.28692626953125,0.28546142578125,0.68194580078125
348,0.66192626953125,0.91046142578125,0.30694580078125
349,0.16192626953125,0.41046142578125,0.80694580078125
350,0.91192626953125,0.66046142578125,0.55694580078125
351,0.41192626953125,0.16046142578125,0.05694580078125
352,0.75567626953125,0.44171142578125,0.40069580078125
353,0.25567626953125,0.94171142578125,0.90069580078125
354,0.50567626953125,0.19171142578125,0.65069580078125
355,0.00567626953125,0.69171142578125,0.15069580078125
356,0.88067626953125,0.06671142578125,0.77569580078125
357,0.38067626953125,0.56671142578125,0.27569580078125
358,0.63067626953125,0.31671142578125,0.02569580078125
359,0.13067626953125,0.81671142578125,0.52569580078125
360,0.44317626953125,0.25421142578125,0.71319580078125
361,0.94317626953125,0.75421142578125,0.21319580078125
362,0.19317626953125,0.00421142578125,0.46319580078125
363,0.69317626953125,0.50421142578125,0.96319580078125
364,0.31817626953125,0.12921142578125,0.08819580078125
365,0.81817626953125,0.62921142578125,0.58819580078125
366,0.06817626953125,0.37921142578125,0.83819580078125
367,0.56817626953125,0.87921142578125,0.33819580078125
368,0.00958251953125,0.18780517578125,0.46710205078125
369,0.50958251953125,0.68780517578125,0.96710205078125
370,0.25958251953125,0.43780517578125,0.71710205078125
371,0.75958251953125,0.93780517578125,0.21710205078125
372,0.13458251953125,0.31280517578125,0.84210205078125
373,0.63458251953125,0.81280517578125,0.34210205078125
374,0.38458251953125,0.06280517578125,0.09210205078125
375,0.88458251953125,0.56280517578125,0.59210205078125
376,0.69708251953125,0.00030517578125,0.65460205078125
377,0.19708251953125,0.50030517578125,0.15460205078125
378,0.94708251953125,0.25030517578125,0.40460205078125
379,0.44708251953125,0.75030517578125,0.90460205078125
380,0.57208251953125,0.37530517578125,0.02960205078125
381,0.07208251953125,0.87530517578125,0.52960205078125
382,0.82208251953125,0.12530517578125,0.77960205078125
383,0.32208251953125,0.62530517578125,0.27960205078125
384,0.97833251953125,0.96905517578125,0.18585205078125
385,0.47833251953125,0.46905517578125,0.68585205078125
386,0.72833251953125,0.71905517578125,0.93585205078125
387,0.22833251953125,0.21905517578125,0.43585205078125
388,0.85333251953125,0.59405517578125,0.56085205078125
389,0.35333251953125,0.09405517578125,0.06085205078125
390,0.60333251953125,0.84405517578125,0.31085205078125
391,0.10333251953125,0.34405517578125,0.81085205078125
392,0.29083251953125,0.78155517578125,0.99835205078125
393,0.79083251953125,0.28155517578125,0.49835205078125
394,0.04083251953125,0.53155517578125,0.24835205078125
395,0.54083251953125,0.03155517578125,0.74835205078125
396,0.41583251953125,0.65655517578125,0.37335205078125
397,0.91583251953125,0.15655517578125,0.87335205078125
398,0.16583251953125,0.90655517578125,0.62335205078125
399,0.66583251953125,0.40655517578125,0.12335205078125
400,0.86895751953125,0.07843017578125,0.88897705078125
401,0.36895751953125,0.57843017578125,0.38897705078125
402,0.61895751953125,0.32843017578125,0.13897705078125
403,0.11895751953125,0.82843017578125,0.63897705078125
404,0.99395751953125,0.45343017578125,0.26397705078125
405,0.49395751953125,0.95343017578125,0.76397705078125
406,0.74395751953125,0.20343017578125,0.51397705078125
407,0.24395751953125,0.70343017578125,0.01397705078125
408,0.43145751953125,0.14093017578125,0.20147705078125
409,0.93145751953125,0.64093017578125,0.70147705078125
410,0.18145751953125,0.39093017578125,0.95147705078125
411,0.68145751953125,0.89093017578125,0.45147705078125
412,0.30645751953125,0.26593017578125,0.57647705078125
413,0.80645751953125,0.76593017578125,0.07647705078125
414,0.05645751953125,0.01593017578125,0.32647705078125
415,0.55645751953125,0.51593017578125,0.82647705078125
416,0.15020751953125,0.85968017578125,0.73272705078125
417,0.65020751953125,0.35968017578125,0.23272705078125
418,0.40020751953125,0.60968017578125,0.48272705078125
419,0.90020751953125,0.10968017578125,0.98272705078125
420,0.02520751953125,0.73468017578125,0.10772705078125
421,0.52520751953125,0.23468017578125,0.60772705078125
422,0.27520751953125,0.98468017578125,0.85772705078125
423,0.77520751953125,0.48468017578125,0.35772705078125
424,0.58770751953125,0.92218017578125,0.42022705078125
425,0.08770751953125,0.42218017578125,0.92022705078125
426,0.83770751953125,0.67218017578125,0.67022705078125
427,0.33770751953125,0.17218017578125,0.17022705078125
428,0.71270751953125,0.54718017578125,0.79522705078125
429,0.21270751953125,0.04718017578125,0.29522705078125
430,0.96270751953125,0.79718017578125,0.04522705078125
431,0.46270751953125,0.29718017578125,0.54522705078125
432,0.47052001953125,0.39874267578125,0.28741455078125
433,0.97052001953125,0.89874267578125,0.78741455078125
434,0.22052001953125,0.14874267578125,0.53741455078125
435,0.72052001953125,0.64874267578125,0.03741455078125
436,0.34552001953125,0.02374267578125,0.91241455078125
437,0.84552001953125,0.52374267578125,0.41241455078125
438,0.09552001953125,0.27374267578125,0.16241455078125
439,0.59552001953125,0.77374267578125,0.66241455078125
440,0.78302001953125,0.33624267578125,0.59991455078125
441,0.28302001953125,0.83624267578125,0.09991455078125
442,0.53302001953125,0.08624267578125,0.34991455078125
443,0.03302001953125,0.58624267578125,0.84991455078125
444,0.90802001953125,0.21124267578125,0.22491455078125
445,0.40802001953125,0.71124267578125,0.72491455078125
446,0.65802001953125,0.46124267578125,0.97491455078125
447,0.15802001953125,0.96124267578125,0.47491455078125
448,0.50177001953125,0.67999267578125,0.06866455078125
449,0.00177001953125,0.17999267578125,0.56866455078125
450,0.75177001953125,0.92999267578125,0.81866455078125
451,0.25177001953125,0.42999267578125,0.31866455078125
452,0.62677001953125,0.80499267578125,0.69366455078125
453,0.12677001953125,0.30499267578125,0.19366455078125
454,0.87677001953125,0.55499267578125,0.44366455078125
455,0.37677001953125,0.05499267578125,0.94366455078125
456,0.18927001953125,0.61749267578125,0.75616455078125
457,0.68927001953125,0.11749267578125,0.25616455078125
458,0.43927001953125,0.86749267578125,0.00616455078125
459,0.93927001953125,0.36749267578125,0.50616455078125
460,0.06427001953125,0.99249267578125,0.38116455078125
461,0.56427001953125,0.49249267578125,0.88116455078125
462,0.31427001953125,0.74249267578125,0.63116455078125
463,0.81427001953125,0.24249267578125,0.13116455078125
464,0.64239501953125,0.25811767578125,0.86553955078125
465,0.14239501953125,0.75811767578125,0.36553955078125
466,0.89239501953125,0.00811767578125,0.11553955078125
467,0.39239501953125,0.50811767578125,0.61553955078125
468,0.51739501953125,0.13311767578125,0.49053955078125
469,0.01739501953125,0.63311767578125,0.99053955078125
470,0.76739501953125,0.38311767578125,0.74053955078125
471,0.26739501953125,0.88311767578125,0.24053955078125
472,0.07989501953125,0.44561767578125,0.05303955078125
473,0.57989501953125,0.94561767578125,0.55303955078125
474,0.32989501953125,0.19561767578125,0.80303955078125
475,0.82989501953125,0.69561767578125,0.30303955078125
476,0.20489501953125,0.07061767578125,0.67803955078125
477,0.70489501953125,0.57061767578125,0.17803955078125
478,0.45489501953125,0.32061767578125,0.42803955078125
479,0.95489501953125,0.82061767578125,0.92803955078125
480,0.36114501953125,0.53936767578125,0.52178955078125
481,0.86114501953125,0.03936767578125,0.02178955078125
482,0.11114501953125,0.78936767578125,0.27178955078125
483,0.61114501953125,0.28936767578125,0.77178955078125
484,0.48614501953125,0.91436767578125,0.14678955078125
485,0.98614501953125,0.41436767578125,0.64678955078125
486,0.23614501953125,0.66436767578125,0.89678955078125
487,0.73614501953125,0.16436767578125,0.39678955078125
488,0.92364501953125,0.72686767578125,0.33428955078125
489,0.42364501953125,0.22686767578125,0.83428955078125
490,0.67364501953125,0.97686767578125,0.58428955078125
491,0.17364501953125,0.47686767578125,0.08428955078125
492,0.79864501953125,0.85186767578125,0.95928955078125
493,0.29864501953125,0.35186767578125,0.45928955078125
494,0.54864501953125,0.60186767578125,0.20928955078125
495,0.04864501953125,0.10186767578125,0.70928955078125
496,0.77325439453125,0.17022705078125,0.16436767578125
497,0.27325439453125,0.67022705078125,0.66436767578125
498,0.52325439453125,0.42022705078125,0.91436767578125
499,0.02325439453125,0.92022705078125,0.41436767578125
500,0.89825439453125,0.29522705078125,0.53936767578125
501,0.39825439453125,0.79522705078125,0.03936767578125
502,0.64825439453125,0.04522705078125,0.28936767578125
503,0.14825439453125,0.54522705078125,0.78936767578125
504,0.46075439453125,0.10772705078125,0.97686767578125
505,0.96075439453125,0.60772705078125,0.47686767578125
506,0.21075439453125,0.35772705078125,0.22686767578125
507,0.71075439453125,0.85772705078125,0.72686767578125
508,0.33575439453125,0.48272705078125,0.35186767578125
509,0.83575439453125,0.98272705078125,0.85186767578125
510,0.08575439453125,0.23272705078125,0.60186767578125
511,0.58575439453125,0.73272705078125,0.10186767578125
512,0.24200439453125,0.88897705078125,0.44561767578125
513,0.74200439453125,0.38897705078125,0.94561767578125
514,0.49200439453125,0.63897705078125,0.69561767578125
515,0.99200439453125,0.13897705078125,0.19561767578125
516,0.11700439453125,0.51397705078125,0.82061767578125
517,0.61700439453125,0.01397705078125,0.32061767578125
518,0.36700439453125,0.76397705078125,0.07061767578125
519,0.86700439453125,0.26397705078125,0.57061767578125
520,0.55450439453125,0.82647705078125,0.63311767578125
521,0.05450439453125,0.32647705078125,0.13311767578125
522,0.80450439453125,0.57647705078125,0.38311767578125
523,0.30450439453125,0.07647705078125,0.88311767578125
524,0.67950439453125,0.70147705078125,0.00811767578125
525,0.17950439453125,0.20147705078125,0.50811767578125
526,0.92950439453125,0.95147705078125,0.75811767578125
527,0.42950439453125,0.45147705078125,0.25811767578125
528,0.10137939453125,0.06085205078125,0.74249267578125
529,0.60137939453125,0.56085205078125,0.24249267578125
530,0.35137939453125,0.31085205078125,0.49249267578125
531,0.85137939453125,0.81085205078125,0.99249267578125
532,0.22637939453125,0.43585205078125,0.11749267578125
533,0.72637939453125,0.93585205078125,0.61749267578125
534,0.47637939453125,0.18585205078125,0.86749267578125
535,0.97637939453125,0.68585205078125,0.36749267578125
